Fecha,Hora,ZP,imecas,zona,contaminante,color
2019-05-07,1,SENO2,0.0,SE,NO2,gray
2019-05-07,2,SENO2,0.0,SE,NO2,gray
2019-05-07,3,SENO2,0.0,SE,NO2,gray
2019-05-07,4,SENO2,0.0,SE,NO2,gray
2019-05-07,5,SENO2,18.0,SE,NO2,gray
2019-05-07,6,SENO2,19.0,SE,NO2,gray
2019-05-07,7,SENO2,19.0,SE,NO2,gray
2019-05-07,8,SENO2,21.0,SE,NO2,gray
2019-05-07,9,SENO2,29.0,SE,NO2,gray
2019-05-07,10,SENO2,40.0,SE,NO2,gray
2019-05-07,11,SENO2,18.0,SE,NO2,gray
2019-05-07,12,SENO2,7.0,SE,NO2,gray
2019-05-07,13,SENO2,4.0,SE,NO2,gray
2019-05-07,14,SENO2,3.0,SE,NO2,gray
2019-05-07,15,SENO2,4.0,SE,NO2,gray
2019-05-07,16,SENO2,5.0,SE,NO2,gray
2019-05-07,17,SENO2,5.0,SE,NO2,gray
2019-05-07,18,SENO2,5.0,SE,NO2,gray
2019-05-07,19,SENO2,5.0,SE,NO2,gray
2019-05-07,20,SENO2,6.0,SE,NO2,gray
2019-05-07,21,SENO2,8.0,SE,NO2,gray
2019-05-07,22,SENO2,10.0,SE,NO2,gray
2019-05-07,23,SENO2,10.0,SE,NO2,gray
2019-05-07,24,SENO2,8.0,SE,NO2,gray
2019-05-08,1,SENO2,6.0,SE,NO2,gray
2019-05-08,2,SENO2,8.0,SE,NO2,gray
2019-05-08,3,SENO2,6.0,SE,NO2,gray
2019-05-08,4,SENO2,7.0,SE,NO2,gray
2019-05-08,5,SENO2,7.0,SE,NO2,gray
2019-05-08,6,SENO2,18.0,SE,NO2,gray
2019-05-08,7,SENO2,16.0,SE,NO2,gray
2019-05-08,8,SENO2,18.0,SE,NO2,gray
2019-05-08,9,SENO2,17.0,SE,NO2,gray
2019-05-08,10,SENO2,10.0,SE,NO2,gray
2019-05-08,11,SENO2,3.0,SE,NO2,gray
2019-05-08,12,SENO2,3.0,SE,NO2,gray
2019-05-08,13,SENO2,3.0,SE,NO2,gray
2019-05-08,14,SENO2,4.0,SE,NO2,gray
2019-05-08,15,SENO2,5.0,SE,NO2,gray
2019-05-08,16,SENO2,4.0,SE,NO2,gray
2019-05-08,17,SENO2,5.0,SE,NO2,gray
2019-05-08,18,SENO2,4.0,SE,NO2,gray
2019-05-08,19,SENO2,5.0,SE,NO2,gray
2019-05-08,20,SENO2,6.0,SE,NO2,gray
2019-05-08,21,SENO2,10.0,SE,NO2,gray
2019-05-08,22,SENO2,9.0,SE,NO2,gray
2019-05-08,23,SENO2,9.0,SE,NO2,gray
2019-05-08,24,SENO2,11.0,SE,NO2,gray
2019-05-09,1,SENO2,17.0,SE,NO2,gray
2019-05-09,2,SENO2,20.0,SE,NO2,gray
2019-05-09,3,SENO2,10.0,SE,NO2,gray
2019-05-09,4,SENO2,7.0,SE,NO2,gray
2019-05-09,5,SENO2,7.0,SE,NO2,gray
2019-05-09,6,SENO2,19.0,SE,NO2,gray
2019-05-09,7,SENO2,20.0,SE,NO2,gray
2019-05-09,8,SENO2,18.0,SE,NO2,gray
2019-05-09,9,SENO2,9.0,SE,NO2,gray
2019-05-09,10,SENO2,3.0,SE,NO2,gray
2019-05-09,11,SENO2,3.0,SE,NO2,gray
2019-05-09,12,SENO2,2.0,SE,NO2,gray
2019-05-09,13,SENO2,3.0,SE,NO2,gray
2019-05-09,14,SENO2,3.0,SE,NO2,gray
2019-05-09,15,SENO2,4.0,SE,NO2,gray
2019-05-09,16,SENO2,4.0,SE,NO2,gray
2019-05-09,17,SENO2,5.0,SE,NO2,gray
2019-05-09,18,SENO2,5.0,SE,NO2,gray
2019-05-09,19,SENO2,6.0,SE,NO2,gray
2019-05-09,20,SENO2,6.0,SE,NO2,gray
2019-05-09,21,SENO2,9.0,SE,NO2,gray
2019-05-09,22,SENO2,10.0,SE,NO2,gray
2019-05-09,23,SENO2,14.0,SE,NO2,gray
2019-05-09,24,SENO2,10.0,SE,NO2,gray
2019-05-10,1,SENO2,9.0,SE,NO2,gray
2019-05-10,2,SENO2,8.0,SE,NO2,gray
2019-05-10,3,SENO2,10.0,SE,NO2,gray
2019-05-10,4,SENO2,10.0,SE,NO2,gray
2019-05-10,5,SENO2,8.0,SE,NO2,gray
2019-05-10,6,SENO2,10.0,SE,NO2,gray
2019-05-10,7,SENO2,13.0,SE,NO2,gray
2019-05-10,8,SENO2,19.0,SE,NO2,gray
2019-05-10,9,SENO2,25.0,SE,NO2,gray
2019-05-10,10,SENO2,22.0,SE,NO2,gray
2019-05-10,11,SENO2,9.0,SE,NO2,gray
2019-05-10,12,SENO2,5.0,SE,NO2,gray
2019-05-10,13,SENO2,3.0,SE,NO2,gray
2019-05-10,14,SENO2,3.0,SE,NO2,gray
2019-05-10,15,SENO2,3.0,SE,NO2,gray
2019-05-10,16,SENO2,3.0,SE,NO2,gray
2019-05-10,17,SENO2,3.0,SE,NO2,gray
2019-05-10,18,SENO2,5.0,SE,NO2,gray
2019-05-10,19,SENO2,6.0,SE,NO2,gray
2019-05-10,20,SENO2,6.0,SE,NO2,gray
2019-05-10,21,SENO2,6.0,SE,NO2,gray
2019-05-10,22,SENO2,10.0,SE,NO2,gray
2019-05-10,23,SENO2,14.0,SE,NO2,gray
2019-05-10,24,SENO2,11.0,SE,NO2,gray
2019-05-11,1,SENO2,17.0,SE,NO2,gray
2019-05-11,2,SENO2,15.0,SE,NO2,gray
2019-05-11,3,SENO2,14.0,SE,NO2,gray
2019-05-11,4,SENO2,13.0,SE,NO2,gray
2019-05-11,5,SENO2,17.0,SE,NO2,gray
2019-05-11,6,SENO2,17.0,SE,NO2,gray
2019-05-11,7,SENO2,20.0,SE,NO2,gray
2019-05-11,8,SENO2,15.0,SE,NO2,gray
2019-05-11,9,SENO2,19.0,SE,NO2,gray
2019-05-11,10,SENO2,17.0,SE,NO2,gray
2019-05-11,11,SENO2,14.0,SE,NO2,gray
2019-05-11,12,SENO2,8.0,SE,NO2,gray
2019-05-11,13,SENO2,7.0,SE,NO2,gray
2019-05-11,14,SENO2,7.0,SE,NO2,gray
2019-05-11,15,SENO2,7.0,SE,NO2,gray
2019-05-11,16,SENO2,6.0,SE,NO2,gray
2019-05-11,17,SENO2,6.0,SE,NO2,gray
2019-05-11,18,SENO2,6.0,SE,NO2,gray
2019-05-11,19,SENO2,5.0,SE,NO2,gray
2019-05-11,20,SENO2,8.0,SE,NO2,gray
2019-05-11,21,SENO2,8.0,SE,NO2,gray
2019-05-11,22,SENO2,9.0,SE,NO2,gray
2019-05-11,23,SENO2,12.0,SE,NO2,gray
2019-05-11,24,SENO2,9.0,SE,NO2,gray
2019-05-12,1,SENO2,13.0,SE,NO2,gray
2019-05-12,2,SENO2,15.0,SE,NO2,gray
2019-05-12,3,SENO2,19.0,SE,NO2,gray
2019-05-12,4,SENO2,9.0,SE,NO2,gray
2019-05-12,5,SENO2,19.0,SE,NO2,gray
2019-05-12,6,SENO2,16.0,SE,NO2,gray
2019-05-12,7,SENO2,20.0,SE,NO2,gray
2019-05-12,8,SENO2,23.0,SE,NO2,gray
2019-05-12,9,SENO2,28.0,SE,NO2,gray
2019-05-12,10,SENO2,19.0,SE,NO2,gray
2019-05-12,11,SENO2,12.0,SE,NO2,gray
2019-05-12,12,SENO2,10.0,SE,NO2,gray
2019-05-12,13,SENO2,6.0,SE,NO2,gray
2019-05-12,14,SENO2,5.0,SE,NO2,gray
2019-05-12,15,SENO2,3.0,SE,NO2,gray
2019-05-12,16,SENO2,3.0,SE,NO2,gray
2019-05-12,17,SENO2,4.0,SE,NO2,gray
2019-05-12,18,SENO2,6.0,SE,NO2,gray
2019-05-12,19,SENO2,7.0,SE,NO2,gray
2019-05-12,20,SENO2,7.0,SE,NO2,gray
2019-05-12,21,SENO2,7.0,SE,NO2,gray
2019-05-12,22,SENO2,7.0,SE,NO2,gray
2019-05-12,23,SENO2,9.0,SE,NO2,gray
2019-05-12,24,SENO2,9.0,SE,NO2,gray
2019-05-13,1,SENO2,,SE,NO2,gray
2019-05-13,2,SENO2,,SE,NO2,gray
2019-05-13,3,SENO2,0.0,SE,NO2,gray
2019-05-13,4,SENO2,0.0,SE,NO2,gray
2019-05-13,5,SENO2,17.0,SE,NO2,gray
2019-05-13,6,SENO2,12.0,SE,NO2,gray
2019-05-13,7,SENO2,23.0,SE,NO2,gray
2019-05-13,8,SENO2,20.0,SE,NO2,gray
2019-05-13,9,SENO2,27.0,SE,NO2,gray
2019-05-13,10,SENO2,33.0,SE,NO2,gray
2019-05-13,11,SENO2,39.0,SE,NO2,gray
2019-05-13,12,SENO2,35.0,SE,NO2,gray
2019-05-13,13,SENO2,24.0,SE,NO2,gray
2019-05-13,14,SENO2,9.0,SE,NO2,gray
2019-05-13,15,SENO2,6.0,SE,NO2,gray
2019-05-13,16,SENO2,6.0,SE,NO2,gray
2019-05-13,17,SENO2,6.0,SE,NO2,gray
2019-05-13,18,SENO2,6.0,SE,NO2,gray
2019-05-13,19,SENO2,7.0,SE,NO2,gray
2019-05-13,20,SENO2,7.0,SE,NO2,gray
2019-05-13,21,SENO2,8.0,SE,NO2,gray
2019-05-13,22,SENO2,8.0,SE,NO2,gray
2019-05-13,23,SENO2,10.0,SE,NO2,gray
2019-05-13,24,SENO2,12.0,SE,NO2,gray
2019-05-14,1,SENO2,8.0,SE,NO2,gray
2019-05-14,2,SENO2,17.0,SE,NO2,gray
2019-05-14,3,SENO2,17.0,SE,NO2,gray
2019-05-14,4,SENO2,23.0,SE,NO2,gray
2019-05-14,5,SENO2,24.0,SE,NO2,gray
2019-05-14,6,SENO2,23.0,SE,NO2,gray
2019-05-14,7,SENO2,23.0,SE,NO2,gray
2019-05-14,8,SENO2,22.0,SE,NO2,gray
2019-05-14,9,SENO2,27.0,SE,NO2,gray
2019-05-14,10,SENO2,32.0,SE,NO2,gray
2019-05-14,11,SENO2,38.0,SE,NO2,gray
2019-05-14,12,SENO2,27.0,SE,NO2,gray
2019-05-14,13,SENO2,10.0,SE,NO2,gray
2019-05-14,14,SENO2,7.0,SE,NO2,gray
2019-05-14,15,SENO2,4.0,SE,NO2,gray
2019-05-14,16,SENO2,4.0,SE,NO2,gray
2019-05-14,17,SENO2,6.0,SE,NO2,gray
2019-05-14,18,SENO2,4.0,SE,NO2,gray
2019-05-14,19,SENO2,5.0,SE,NO2,gray
2019-05-14,20,SENO2,4.0,SE,NO2,gray
2019-05-14,21,SENO2,10.0,SE,NO2,gray
2019-05-14,22,SENO2,8.0,SE,NO2,gray
2019-05-14,23,SENO2,10.0,SE,NO2,gray
2019-05-14,24,SENO2,14.0,SE,NO2,gray
2019-05-15,1,SENO2,18.0,SE,NO2,gray
2019-05-15,2,SENO2,21.0,SE,NO2,gray
2019-05-15,3,SENO2,16.0,SE,NO2,gray
2019-05-15,4,SENO2,14.0,SE,NO2,gray
2019-05-15,5,SENO2,15.0,SE,NO2,gray
2019-05-15,6,SENO2,17.0,SE,NO2,gray
2019-05-15,7,SENO2,18.0,SE,NO2,gray
2019-05-15,8,SENO2,17.0,SE,NO2,gray
2019-05-15,9,SENO2,18.0,SE,NO2,gray
2019-05-15,10,SENO2,17.0,SE,NO2,gray
2019-05-15,11,SENO2,17.0,SE,NO2,gray
2019-05-15,12,SENO2,18.0,SE,NO2,gray
2019-05-15,13,SENO2,13.0,SE,NO2,gray
2019-05-15,14,SENO2,6.0,SE,NO2,gray
2019-05-15,15,SENO2,4.0,SE,NO2,gray
2019-05-15,16,SENO2,4.0,SE,NO2,gray
2019-05-15,17,SENO2,4.0,SE,NO2,gray
2019-05-15,18,SENO2,5.0,SE,NO2,gray
2019-05-15,19,SENO2,7.0,SE,NO2,gray
2019-05-15,20,SENO2,9.0,SE,NO2,gray
2019-05-15,21,SENO2,13.0,SE,NO2,gray
2019-05-15,22,SENO2,17.0,SE,NO2,gray
2019-05-15,23,SENO2,17.0,SE,NO2,gray
2019-05-15,24,SENO2,22.0,SE,NO2,gray
2019-05-16,1,SENO2,22.0,SE,NO2,red
2019-05-16,2,SENO2,21.0,SE,NO2,red
2019-05-16,3,SENO2,24.0,SE,NO2,red
2019-05-16,4,SENO2,15.0,SE,NO2,red
2019-05-16,5,SENO2,10.0,SE,NO2,red
2019-05-16,6,SENO2,12.0,SE,NO2,red
2019-05-16,7,SENO2,16.0,SE,NO2,red
2019-05-16,8,SENO2,18.0,SE,NO2,red
2019-05-16,9,SENO2,26.0,SE,NO2,red
2019-05-16,10,SENO2,28.0,SE,NO2,red
2019-05-16,11,SENO2,16.0,SE,NO2,red
2019-05-16,12,SENO2,14.0,SE,NO2,red
2019-05-16,13,SENO2,11.0,SE,NO2,red
2019-05-16,14,SENO2,6.0,SE,NO2,red
2019-05-16,15,SENO2,5.0,SE,NO2,red
2019-05-16,16,SENO2,7.0,SE,NO2,red
2019-05-01,1,SECO,5.0,SE,CO,gray
2019-05-01,2,SECO,5.0,SE,CO,gray
2019-05-01,3,SECO,5.0,SE,CO,gray
2019-05-01,4,SECO,0.0,SE,CO,gray
2019-05-01,5,SECO,0.0,SE,CO,gray
2019-05-01,6,SECO,0.0,SE,CO,gray
2019-05-01,7,SECO,0.0,SE,CO,gray
2019-05-01,8,SECO,0.0,SE,CO,gray
2019-05-01,9,SECO,0.0,SE,CO,gray
2019-05-01,10,SECO,13.0,SE,CO,gray
2019-05-01,11,SECO,13.0,SE,CO,gray
2019-05-01,12,SECO,12.0,SE,CO,gray
2019-05-01,13,SECO,12.0,SE,CO,gray
2019-05-01,14,SECO,12.0,SE,CO,gray
2019-05-01,15,SECO,10.0,SE,CO,gray
2019-05-01,16,SECO,8.0,SE,CO,gray
2019-05-01,17,SECO,7.0,SE,CO,gray
2019-05-01,18,SECO,6.0,SE,CO,gray
2019-05-01,19,SECO,5.0,SE,CO,gray
2019-05-01,20,SECO,5.0,SE,CO,gray
2019-05-01,21,SECO,5.0,SE,CO,gray
2019-05-01,22,SECO,5.0,SE,CO,gray
2019-05-01,23,SECO,5.0,SE,CO,gray
2019-05-01,24,SECO,5.0,SE,CO,gray
2019-05-02,1,SECO,5.0,SE,CO,gray
2019-05-02,2,SECO,5.0,SE,CO,gray
2019-05-02,3,SECO,5.0,SE,CO,gray
2019-05-02,4,SECO,5.0,SE,CO,gray
2019-05-02,5,SECO,5.0,SE,CO,gray
2019-05-02,6,SECO,5.0,SE,CO,gray
2019-05-02,7,SECO,5.0,SE,CO,gray
2019-05-02,8,SECO,6.0,SE,CO,gray
2019-05-02,9,SECO,8.0,SE,CO,gray
2019-05-02,10,SECO,10.0,SE,CO,gray
2019-05-02,11,SECO,11.0,SE,CO,gray
2019-05-02,12,SECO,11.0,SE,CO,gray
2019-05-02,13,SECO,11.0,SE,CO,gray
2019-05-02,14,SECO,11.0,SE,CO,gray
2019-05-02,15,SECO,10.0,SE,CO,gray
2019-05-02,16,SECO,9.0,SE,CO,gray
2019-05-02,17,SECO,7.0,SE,CO,gray
2019-05-02,18,SECO,5.0,SE,CO,gray
2019-05-02,19,SECO,5.0,SE,CO,gray
2019-05-02,20,SECO,5.0,SE,CO,gray
2019-05-02,21,SECO,5.0,SE,CO,gray
2019-05-02,22,SECO,4.0,SE,CO,gray
2019-05-02,23,SECO,4.0,SE,CO,gray
2019-05-02,24,SECO,4.0,SE,CO,gray
2019-05-03,1,SECO,4.0,SE,CO,gray
2019-05-03,2,SECO,4.0,SE,CO,gray
2019-05-03,3,SECO,4.0,SE,CO,gray
2019-05-03,4,SECO,4.0,SE,CO,gray
2019-05-03,5,SECO,4.0,SE,CO,gray
2019-05-03,6,SECO,5.0,SE,CO,gray
2019-05-03,7,SECO,5.0,SE,CO,gray
2019-05-03,8,SECO,7.0,SE,CO,gray
2019-05-03,9,SECO,10.0,SE,CO,gray
2019-05-03,10,SECO,12.0,SE,CO,gray
2019-05-03,11,SECO,13.0,SE,CO,gray
2019-05-03,12,SECO,13.0,SE,CO,gray
2019-05-03,13,SECO,13.0,SE,CO,gray
2019-05-03,14,SECO,13.0,SE,CO,gray
2019-05-03,15,SECO,12.0,SE,CO,gray
2019-05-03,16,SECO,9.0,SE,CO,gray
2019-05-03,17,SECO,7.0,SE,CO,gray
2019-05-03,18,SECO,5.0,SE,CO,gray
2019-05-03,19,SECO,5.0,SE,CO,gray
2019-05-03,20,SECO,5.0,SE,CO,gray
2019-05-03,21,SECO,5.0,SE,CO,gray
2019-05-03,22,SECO,6.0,SE,CO,gray
2019-05-03,23,SECO,6.0,SE,CO,gray
2019-05-03,24,SECO,6.0,SE,CO,gray
2019-05-04,1,SECO,6.0,SE,CO,gray
2019-05-04,2,SECO,6.0,SE,CO,gray
2019-05-04,3,SECO,6.0,SE,CO,gray
2019-05-04,4,SECO,6.0,SE,CO,gray
2019-05-04,5,SECO,6.0,SE,CO,gray
2019-05-04,6,SECO,6.0,SE,CO,gray
2019-05-04,7,SECO,7.0,SE,CO,gray
2019-05-04,8,SECO,7.0,SE,CO,gray
2019-05-04,9,SECO,7.0,SE,CO,gray
2019-05-04,10,SECO,7.0,SE,CO,gray
2019-05-04,11,SECO,7.0,SE,CO,gray
2019-05-04,12,SECO,7.0,SE,CO,gray
2019-05-04,13,SECO,7.0,SE,CO,gray
2019-05-04,14,SECO,7.0,SE,CO,gray
2019-05-04,15,SECO,7.0,SE,CO,gray
2019-05-04,16,SECO,6.0,SE,CO,gray
2019-05-04,17,SECO,5.0,SE,CO,gray
2019-05-04,18,SECO,5.0,SE,CO,gray
2019-05-04,19,SECO,5.0,SE,CO,gray
2019-05-04,20,SECO,5.0,SE,CO,gray
2019-05-04,21,SECO,5.0,SE,CO,gray
2019-05-04,22,SECO,6.0,SE,CO,gray
2019-05-04,23,SECO,6.0,SE,CO,gray
2019-05-04,24,SECO,7.0,SE,CO,gray
2019-05-05,1,SECO,7.0,SE,CO,gray
2019-05-05,2,SECO,7.0,SE,CO,gray
2019-05-05,3,SECO,6.0,SE,CO,gray
2019-05-05,4,SECO,6.0,SE,CO,gray
2019-05-05,5,SECO,6.0,SE,CO,gray
2019-05-05,6,SECO,6.0,SE,CO,gray
2019-05-05,7,SECO,5.0,SE,CO,gray
2019-05-05,8,SECO,5.0,SE,CO,gray
2019-05-05,9,SECO,6.0,SE,CO,gray
2019-05-05,10,SECO,6.0,SE,CO,gray
2019-05-05,11,SECO,6.0,SE,CO,gray
2019-05-05,12,SECO,6.0,SE,CO,gray
2019-05-05,13,SECO,6.0,SE,CO,gray
2019-05-05,14,SECO,7.0,SE,CO,gray
2019-05-05,15,SECO,6.0,SE,CO,gray
2019-05-05,16,SECO,6.0,SE,CO,gray
2019-05-05,17,SECO,5.0,SE,CO,gray
2019-05-05,18,SECO,5.0,SE,CO,gray
2019-05-05,19,SECO,5.0,SE,CO,gray
2019-05-05,20,SECO,5.0,SE,CO,gray
2019-05-05,21,SECO,5.0,SE,CO,gray
2019-05-05,22,SECO,6.0,SE,CO,gray
2019-05-05,23,SECO,6.0,SE,CO,gray
2019-05-05,24,SECO,7.0,SE,CO,gray
2019-05-06,1,SECO,7.0,SE,CO,gray
2019-05-06,2,SECO,7.0,SE,CO,gray
2019-05-06,3,SECO,7.0,SE,CO,gray
2019-05-06,4,SECO,6.0,SE,CO,gray
2019-05-06,5,SECO,6.0,SE,CO,gray
2019-05-06,6,SECO,6.0,SE,CO,gray
2019-05-06,7,SECO,7.0,SE,CO,gray
2019-05-06,8,SECO,7.0,SE,CO,gray
2019-05-06,9,SECO,10.0,SE,CO,gray
2019-05-06,10,SECO,11.0,SE,CO,gray
2019-05-06,11,SECO,11.0,SE,CO,gray
2019-05-06,12,SECO,11.0,SE,CO,gray
2019-05-06,13,SECO,12.0,SE,CO,gray
2019-05-06,14,SECO,10.0,SE,CO,gray
2019-05-06,15,SECO,9.0,SE,CO,gray
2019-05-06,16,SECO,7.0,SE,CO,gray
2019-05-06,17,SECO,6.0,SE,CO,gray
2019-05-06,18,SECO,5.0,SE,CO,gray
2019-05-06,19,SECO,5.0,SE,CO,gray
2019-05-06,20,SECO,5.0,SE,CO,gray
2019-05-06,21,SECO,5.0,SE,CO,gray
2019-05-06,22,SECO,5.0,SE,CO,gray
2019-05-06,23,SECO,6.0,SE,CO,gray
2019-05-06,24,SECO,7.0,SE,CO,gray
2019-05-07,1,SECO,7.0,SE,CO,gray
2019-05-07,2,SECO,7.0,SE,CO,gray
2019-05-07,3,SECO,8.0,SE,CO,gray
2019-05-07,4,SECO,0.0,SE,CO,gray
2019-05-07,5,SECO,0.0,SE,CO,gray
2019-05-07,6,SECO,0.0,SE,CO,gray
2019-05-07,7,SECO,0.0,SE,CO,gray
2019-05-07,8,SECO,0.0,SE,CO,gray
2019-05-07,9,SECO,0.0,SE,CO,gray
2019-05-07,10,SECO,22.0,SE,CO,gray
2019-05-07,11,SECO,19.0,SE,CO,gray
2019-05-07,12,SECO,18.0,SE,CO,gray
2019-05-07,13,SECO,17.0,SE,CO,gray
2019-05-07,14,SECO,16.0,SE,CO,gray
2019-05-07,15,SECO,15.0,SE,CO,gray
2019-05-07,16,SECO,12.0,SE,CO,gray
2019-05-07,17,SECO,9.0,SE,CO,gray
2019-05-07,18,SECO,6.0,SE,CO,gray
2019-05-07,19,SECO,6.0,SE,CO,gray
2019-05-07,20,SECO,6.0,SE,CO,gray
2019-05-07,21,SECO,6.0,SE,CO,gray
2019-05-07,22,SECO,6.0,SE,CO,gray
2019-05-07,23,SECO,6.0,SE,CO,gray
2019-05-07,24,SECO,7.0,SE,CO,gray
2019-05-08,1,SECO,6.0,SE,CO,gray
2019-05-08,2,SECO,6.0,SE,CO,gray
2019-05-08,3,SECO,6.0,SE,CO,gray
2019-05-08,4,SECO,6.0,SE,CO,gray
2019-05-08,5,SECO,6.0,SE,CO,gray
2019-05-08,6,SECO,6.0,SE,CO,gray
2019-05-08,7,SECO,6.0,SE,CO,gray
2019-05-08,8,SECO,8.0,SE,CO,gray
2019-05-08,9,SECO,8.0,SE,CO,gray
2019-05-08,10,SECO,8.0,SE,CO,gray
2019-05-08,11,SECO,8.0,SE,CO,gray
2019-05-08,12,SECO,8.0,SE,CO,gray
2019-05-08,13,SECO,8.0,SE,CO,gray
2019-05-08,14,SECO,8.0,SE,CO,gray
2019-05-08,15,SECO,7.0,SE,CO,gray
2019-05-08,16,SECO,6.0,SE,CO,gray
2019-05-08,17,SECO,5.0,SE,CO,gray
2019-05-08,18,SECO,5.0,SE,CO,gray
2019-05-08,19,SECO,5.0,SE,CO,gray
2019-05-08,20,SECO,5.0,SE,CO,gray
2019-05-08,21,SECO,6.0,SE,CO,gray
2019-05-08,22,SECO,6.0,SE,CO,gray
2019-05-08,23,SECO,6.0,SE,CO,gray
2019-05-08,24,SECO,6.0,SE,CO,gray
2019-05-09,1,SECO,7.0,SE,CO,gray
2019-05-09,2,SECO,8.0,SE,CO,gray
2019-05-09,3,SECO,8.0,SE,CO,gray
2019-05-09,4,SECO,8.0,SE,CO,gray
2019-05-09,5,SECO,8.0,SE,CO,gray
2019-05-09,6,SECO,8.0,SE,CO,gray
2019-05-09,7,SECO,9.0,SE,CO,gray
2019-05-09,8,SECO,10.0,SE,CO,gray
2019-05-09,9,SECO,9.0,SE,CO,gray
2019-05-09,10,SECO,8.0,SE,CO,gray
2019-05-09,11,SECO,8.0,SE,CO,gray
2019-05-09,12,SECO,8.0,SE,CO,gray
2019-05-09,13,SECO,8.0,SE,CO,gray
2019-05-09,14,SECO,7.0,SE,CO,gray
2019-05-09,15,SECO,6.0,SE,CO,gray
2019-05-09,16,SECO,5.0,SE,CO,gray
2019-05-09,17,SECO,5.0,SE,CO,gray
2019-05-09,18,SECO,5.0,SE,CO,gray
2019-05-09,19,SECO,5.0,SE,CO,gray
2019-05-09,20,SECO,5.0,SE,CO,gray
2019-05-09,21,SECO,6.0,SE,CO,gray
2019-05-09,22,SECO,6.0,SE,CO,gray
2019-05-09,23,SECO,7.0,SE,CO,gray
2019-05-09,24,SECO,7.0,SE,CO,gray
2019-05-10,1,SECO,7.0,SE,CO,gray
2019-05-10,2,SECO,7.0,SE,CO,gray
2019-05-10,3,SECO,7.0,SE,CO,gray
2019-05-10,4,SECO,8.0,SE,CO,gray
2019-05-10,5,SECO,8.0,SE,CO,gray
2019-05-10,6,SECO,8.0,SE,CO,gray
2019-05-10,7,SECO,8.0,SE,CO,gray
2019-05-10,8,SECO,9.0,SE,CO,gray
2019-05-10,9,SECO,13.0,SE,CO,gray
2019-05-10,10,SECO,14.0,SE,CO,gray
2019-05-10,11,SECO,14.0,SE,CO,gray
2019-05-10,12,SECO,14.0,SE,CO,gray
2019-05-10,13,SECO,13.0,SE,CO,gray
2019-05-10,14,SECO,13.0,SE,CO,gray
2019-05-10,15,SECO,12.0,SE,CO,gray
2019-05-10,16,SECO,10.0,SE,CO,gray
2019-05-10,17,SECO,6.0,SE,CO,gray
2019-05-10,18,SECO,5.0,SE,CO,gray
2019-05-10,19,SECO,6.0,SE,CO,gray
2019-05-10,20,SECO,6.0,SE,CO,gray
2019-05-10,21,SECO,6.0,SE,CO,gray
2019-05-10,22,SECO,7.0,SE,CO,gray
2019-05-10,23,SECO,7.0,SE,CO,gray
2019-05-10,24,SECO,8.0,SE,CO,gray
2019-05-11,1,SECO,8.0,SE,CO,gray
2019-05-11,2,SECO,8.0,SE,CO,gray
2019-05-11,3,SECO,9.0,SE,CO,gray
2019-05-11,4,SECO,9.0,SE,CO,gray
2019-05-11,5,SECO,10.0,SE,CO,gray
2019-05-11,6,SECO,10.0,SE,CO,gray
2019-05-11,7,SECO,10.0,SE,CO,gray
2019-05-11,8,SECO,11.0,SE,CO,gray
2019-05-11,9,SECO,13.0,SE,CO,gray
2019-05-11,10,SECO,13.0,SE,CO,gray
2019-05-11,11,SECO,13.0,SE,CO,gray
2019-05-11,12,SECO,12.0,SE,CO,gray
2019-05-11,13,SECO,11.0,SE,CO,gray
2019-05-11,14,SECO,10.0,SE,CO,gray
2019-05-11,15,SECO,9.0,SE,CO,gray
2019-05-11,16,SECO,8.0,SE,CO,gray
2019-05-11,17,SECO,6.0,SE,CO,gray
2019-05-11,18,SECO,6.0,SE,CO,gray
2019-05-11,19,SECO,5.0,SE,CO,gray
2019-05-11,20,SECO,6.0,SE,CO,gray
2019-05-11,21,SECO,6.0,SE,CO,gray
2019-05-11,22,SECO,7.0,SE,CO,gray
2019-05-11,23,SECO,7.0,SE,CO,gray
2019-05-11,24,SECO,8.0,SE,CO,gray
2019-05-12,1,SECO,9.0,SE,CO,gray
2019-05-12,2,SECO,10.0,SE,CO,gray
2019-05-12,3,SECO,11.0,SE,CO,gray
2019-05-12,4,SECO,11.0,SE,CO,gray
2019-05-12,5,SECO,12.0,SE,CO,gray
2019-05-12,6,SECO,12.0,SE,CO,gray
2019-05-12,7,SECO,12.0,SE,CO,gray
2019-05-12,8,SECO,14.0,SE,CO,gray
2019-05-12,9,SECO,15.0,SE,CO,gray
2019-05-12,10,SECO,15.0,SE,CO,gray
2019-05-12,11,SECO,15.0,SE,CO,gray
2019-05-12,12,SECO,15.0,SE,CO,gray
2019-05-12,13,SECO,14.0,SE,CO,gray
2019-05-12,14,SECO,13.0,SE,CO,gray
2019-05-12,15,SECO,12.0,SE,CO,gray
2019-05-12,16,SECO,10.0,SE,CO,gray
2019-05-12,17,SECO,8.0,SE,CO,gray
2019-05-12,18,SECO,7.0,SE,CO,gray
2019-05-12,19,SECO,7.0,SE,CO,gray
2019-05-12,20,SECO,7.0,SE,CO,gray
2019-05-12,21,SECO,7.0,SE,CO,gray
2019-05-12,22,SECO,8.0,SE,CO,gray
2019-05-12,23,SECO,8.0,SE,CO,gray
2019-05-12,24,SECO,9.0,SE,CO,gray
